f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
43,88,59,48,31,93,0,30,99,65,1
32,43,92,73,88,11,5,63,36,10,1
40,66,58,28,80,68,10,0,41,54,1
98,55,98,15,90,7,88,92,84,80,1
75,65,0,89,1,56,31,46,17,15,1
26,88,83,77,49,78,1,8,82,12,0
20,1,90,7,5,40,94,24,78,96,0
70,48,56,23,10,26,16,24,13,69,1
73,89,58,62,43,82,64,8,17,84,0
38,87,11,63,98,42,25,4,46,98,0
11,1,68,23,8,27,91,65,76,34,0
67,80,63,66,33,60,9,0,19,59,1
17,6,8,52,77,21,11,54,47,44,1
2,17,38,72,7,0,98,63,4,75,0
38,4,6,19,99,12,17,15,98,73,1
67,21,68,53,16,48,36,37,8,67,0
8,32,75,96,23,88,40,96,13,95,0
68,69,86,81,74,58,53,63,58,62,0
32,65,20,82,32,73,82,88,48,32,0
86,96,21,99,3,33,29,2,88,61,1
60,34,76,44,16,55,91,13,21,93,0
62,52,88,28,84,21,86,52,83,89,1
22,29,99,85,23,66,9,25,64,60,1
60,31,43,31,30,33,60,55,86,21,1
64,54,60,92,40,40,61,53,23,0,0
74,57,8,28,51,86,77,61,45,6,1
93,86,78,59,92,85,89,45,45,83,1
60,74,73,26,58,45,13,57,32,77,0
16,5,85,18,56,61,81,3,71,94,1
73,44,26,99,55,93,80,16,77,0,1
2,61,25,28,15,37,95,37,35,18,1
35,0,25,35,70,69,27,85,99,17,0
15,91,49,52,25,44,62,2,88,22,1
48,7,36,80,90,96,12,15,86,66,1
5,15,72,66,30,1,6,5,59,46,0
40,92,20,1,8,54,48,20,16,75,0
62,78,67,23,88,27,4,55,27,1,0
84,8,47,96,41,86,96,6,69,28,1
29,73,93,12,95,0,71,29,19,65,0
63,71,11,44,30,36,49,61,46,15,0
97,72,26,21,2,15,24,53,11,2,0
98,53,87,23,65,77,99,26,55,9,0
21,18,61,18,33,38,79,41,75,6,1
21,66,12,21,57,43,83,46,39,61,0
10,98,40,3,98,34,58,46,78,73,0
98,35,7,1,80,19,61,95,92,35,1
36,59,85,20,86,20,94,6,89,96,1
40,75,30,13,35,19,58,47,8,97,0
55,37,46,67,25,41,73,7,62,8,0
52,61,63,76,24,97,83,93,9,3,1
28,82,51,17,95,92,28,36,54,55,0
61,96,46,91,14,68,63,70,52,73,0
62,75,59,94,18,53,74,74,4,53,0
10,80,29,98,0,57,47,80,68,7,1
25,91,29,66,2,0,4,17,44,81,1
55,52,53,28,18,74,9,76,58,42,1
5,25,36,67,94,33,51,44,9,61,1
71,43,72,61,96,22,60,78,16,86,0
2,46,70,30,61,6,39,28,40,75,1
89,17,33,81,7,20,21,18,39,98,1
91,23,21,31,49,7,98,99,44,53,1
28,3,50,23,30,33,93,15,89,24,1
94,67,64,68,83,39,53,52,20,62,1
78,83,80,51,35,1,30,29,11,30,0
67,4,85,44,98,26,82,81,88,7,1
29,46,24,32,4,97,94,69,46,84,0
67,30,37,17,91,78,85,1,48,50,0
53,28,40,26,91,90,80,12,23,69,0
7,1,31,1,31,4,31,1,79,19,0
94,75,93,70,41,94,75,23,75,83,0
61,77,99,3,81,72,60,51,2,41,1
4,66,56,52,29,5,30,95,14,6,1
57,68,7,19,11,23,68,27,25,44,1
98,21,52,22,60,81,25,91,93,19,1
25,30,49,84,29,37,40,45,24,3,1
69,58,98,70,35,66,45,34,83,71,1
53,60,9,79,66,98,13,63,27,77,1
83,52,73,89,46,63,77,51,14,97,1
61,85,86,66,26,85,68,61,95,98,0
92,3,25,69,96,95,61,13,52,91,1
89,57,13,81,30,36,79,61,18,34,0
34,76,97,37,9,40,88,11,61,2,0
87,60,49,74,29,87,92,98,30,61,1
33,69,24,63,42,0,96,80,34,80,0
98,53,80,96,55,31,35,28,21,66,0
67,69,48,33,66,32,3,63,65,16,0
73,86,74,26,61,86,65,87,14,31,0
95,86,29,33,11,68,59,86,91,84,1
35,94,31,41,14,33,84,21,30,22,0
34,70,26,47,43,88,57,71,72,24,0
26,48,71,80,35,61,57,34,85,96,1
14,23,74,55,74,93,77,79,70,19,0
45,2,69,95,77,99,88,82,28,10,0
31,51,42,52,63,84,82,81,43,86,1
8,47,18,1,92,66,39,2,80,77,0
31,74,23,32,51,85,87,72,62,79,0
17,27,44,91,25,96,67,65,40,80,0
8,2,8,49,73,97,48,86,60,2,1
11,90,95,54,12,13,32,40,98,14,0
88,59,73,20,64,90,52,9,85,10,0
83,30,6,25,28,91,33,90,75,51,1
21,25,16,84,82,36,88,62,22,78,0
98,86,87,34,10,9,55,54,27,83,0
97,19,35,96,55,97,25,40,61,80,1
58,33,24,67,5,57,0,41,41,3,0
37,78,91,89,46,26,12,67,22,70,1
69,27,21,61,2,33,73,17,86,91,1
32,94,4,47,48,32,94,46,34,43,0
46,79,73,43,84,48,21,94,56,62,0
93,75,49,91,68,49,93,13,14,73,1
55,34,16,23,74,5,59,23,34,26,0
14,69,60,76,13,65,71,45,73,97,0
69,56,54,50,16,98,48,85,0,11,0
10,25,92,15,48,53,52,17,37,49,1
9,59,92,74,91,2,57,99,3,93,1
6,55,2,55,1,0,10,61,19,80,0
2,50,30,14,1,9,54,80,80,45,0
19,21,52,87,62,37,60,43,95,10,0
30,99,42,15,22,1,1,18,35,46,1
65,94,87,99,94,31,56,96,62,8,1
2,96,5,0,83,55,22,14,10,42,0
19,20,47,0,11,90,38,32,72,88,0
88,64,43,32,17,97,3,74,0,49,1
78,19,48,55,95,96,64,26,20,91,1
80,8,70,21,32,73,72,46,90,30,1
60,39,75,51,85,40,59,61,91,52,0
71,85,99,65,89,29,20,44,67,27,1
24,58,0,92,81,16,29,65,16,23,1
69,27,23,7,58,59,29,26,10,93,1
77,21,3,89,37,23,23,56,0,74,1
46,42,53,95,1,41,20,38,85,2,0
32,19,74,2,62,72,81,34,12,49,0
8,53,83,76,79,3,98,11,48,42,0
71,95,48,89,24,91,51,35,84,94,1
97,51,16,76,44,48,92,0,58,81,0
54,80,54,12,66,90,48,15,77,17,0
97,33,88,24,50,80,12,63,12,81,0
98,20,37,99,33,60,11,56,56,50,1
50,21,69,56,39,8,15,99,47,37,0
18,11,59,70,30,9,42,54,39,69,0
92,71,96,11,82,83,50,82,60,54,0
51,99,16,45,9,37,59,10,40,11,0
72,25,91,49,40,39,85,82,49,8,1
65,61,11,85,82,69,2,78,62,43,0
71,86,1,72,12,51,47,37,95,12,1
54,2,47,21,31,92,45,76,32,97,0
54,70,54,35,86,51,64,3,68,60,0
78,6,78,4,45,3,35,23,74,51,1
61,88,48,93,63,79,47,32,44,5,0
60,76,66,97,99,48,13,10,96,0,0
33,33,72,33,0,27,85,81,58,45,0
68,17,34,19,76,12,83,41,58,41,1
84,3,62,65,10,56,58,78,91,77,1
24,7,95,62,88,72,47,49,2,25,0
0,3,24,79,72,69,93,80,16,98,1
58,87,15,48,44,12,75,16,55,90,1
52,90,33,74,78,17,77,69,9,79,0
69,57,6,42,33,74,5,7,58,50,0
53,18,71,80,53,65,31,19,57,28,1
8,79,9,69,77,56,74,69,84,72,1
41,24,72,68,46,22,3,32,17,6,1
90,22,54,81,21,63,58,73,3,32,1
28,97,45,58,48,75,50,3,92,30,1
64,5,18,43,84,41,48,79,98,63,0
15,55,98,89,44,67,60,45,94,35,1
88,33,13,67,84,27,12,27,36,23,0
84,30,43,93,31,54,74,56,37,48,1
22,70,76,29,73,59,79,85,82,13,1
35,9,13,78,93,9,57,36,61,89,1
14,27,36,67,40,72,11,26,2,67,1
92,33,13,75,31,12,31,82,52,39,0
51,1,55,93,39,70,37,52,61,73,0
71,89,22,33,43,73,51,43,47,73,1
25,26,19,61,42,54,71,87,58,24,0
63,14,30,7,56,32,47,63,79,75,0
97,27,46,11,75,79,47,44,70,23,1
94,67,28,97,54,80,23,18,20,36,1
89,96,30,36,25,39,37,46,18,42,0
87,18,72,23,58,1,76,36,74,63,1
2,87,96,46,10,63,72,70,59,75,0
9,50,12,12,66,42,72,42,38,8,0
88,13,75,66,78,42,67,60,67,4,1
24,52,50,45,31,68,89,62,10,44,1
76,98,87,54,56,69,35,52,25,90,0
51,44,97,16,35,74,78,37,2,2,0
1,27,51,23,37,22,45,67,35,23,0
52,4,49,20,78,80,21,87,65,3,1
60,83,19,29,99,11,53,62,0,8,1
22,18,57,6,26,83,26,51,4,82,1
42,39,60,90,4,34,0,35,60,2,0
99,10,21,35,45,31,71,4,6,17,1
30,63,67,1,56,38,13,0,43,3,0
8,46,36,19,60,39,89,56,1,22,1
25,42,11,83,90,95,84,64,84,40,0
78,67,23,97,17,34,24,54,18,19,0
33,3,50,19,30,76,76,60,39,71,1
88,68,60,60,43,83,46,78,68,57,0
51,52,39,41,40,6,74,56,24,91,0
60,24,67,76,82,53,26,5,57,8,0
90,43,40,1,48,82,96,90,58,15,0
13,69,62,77,82,42,22,79,15,41,0
56,94,43,88,20,13,57,81,59,4,1
52,75,67,88,6,91,91,26,69,53,1
13,78,89,21,15,89,66,35,37,96,0
55,93,70,34,37,56,48,50,33,49,1
33,40,33,80,30,91,11,1,86,53,0
1,36,64,52,44,48,76,48,25,66,1
88,12,20,74,33,80,66,39,34,46,1
78,53,83,89,87,99,62,15,68,17,1
33,28,5,75,70,36,33,67,48,95,0
14,4,31,19,58,74,69,61,68,74,1
3,11,53,45,67,58,49,81,94,46,0
68,68,91,97,94,49,67,72,60,67,1
62,20,60,6,31,8,57,59,29,53,0
50,32,22,37,85,77,42,38,52,80,1
78,35,69,43,73,84,96,49,93,62,0
36,38,83,8,50,12,55,75,11,74,1
95,67,13,32,29,25,54,62,57,54,0
97,56,37,61,42,62,94,74,18,48,0
20,55,30,15,69,68,32,37,36,97,0
58,71,57,52,28,51,33,56,13,54,1
63,67,92,43,26,54,87,60,65,32,1
99,9,92,74,63,93,52,69,59,8,1
42,90,8,55,78,81,29,7,31,14,1
31,44,3,64,20,23,2,5,15,60,0
37,90,25,49,28,96,95,39,57,31,1
28,32,77,16,31,21,67,56,10,71,1
84,49,23,28,15,23,26,44,26,61,1
58,67,35,24,20,96,12,59,85,29,1
67,62,43,74,64,63,90,23,55,87,1
15,65,74,1,69,55,79,34,93,38,0
77,47,57,4,59,56,37,25,67,56,1
20,51,14,82,60,48,4,30,28,81,1
87,33,34,20,28,7,4,86,45,81,0
81,95,34,52,13,78,30,72,68,69,0
91,37,48,17,10,93,78,6,7,16,0
89,48,65,78,59,56,93,50,98,38,1
48,54,29,3,95,25,19,33,39,34,1
86,2,16,3,3,33,44,66,64,30,1
6,25,38,58,25,97,81,2,52,51,1
10,67,83,65,3,14,49,73,69,0,0
28,98,63,88,57,13,74,61,29,33,1
41,44,99,8,56,92,27,29,8,58,1
14,64,76,16,7,15,80,19,24,0,0
86,10,1,37,71,72,4,29,54,68,1
21,34,8,51,44,21,13,70,69,78,1
49,62,92,83,4,7,65,24,42,37,1
9,46,25,71,29,37,44,25,73,98,0
9,98,25,4,4,95,33,74,44,39,0
30,16,59,49,29,29,53,47,20,82,1
16,94,76,47,81,20,50,91,90,39,0
56,9,13,82,81,4,35,21,41,35,0
32,81,23,4,6,17,26,89,63,79,0
29,86,0,93,36,97,28,7,35,74,1
86,17,59,68,95,19,3,2,53,84,1
51,32,90,93,16,15,95,88,70,82,0
73,4,24,35,56,18,33,13,22,57,1
15,80,44,2,52,66,94,4,98,72,0
4,71,89,84,54,41,13,81,99,83,0
7,98,47,59,87,76,44,45,22,66,1
67,0,12,26,21,31,52,64,22,23,0
93,17,64,3,12,7,91,32,73,78,1
50,85,63,41,31,72,32,70,39,10,1
22,55,31,48,4,58,78,61,86,51,1
29,6,14,1,27,45,66,44,61,57,1
15,0,7,20,93,98,95,42,86,96,1
52,74,91,75,59,20,33,82,9,63,1
6,96,33,10,68,83,22,95,84,2,0
25,32,18,86,7,77,57,65,51,60,0
93,56,56,31,1,85,41,26,63,62,1
33,32,8,31,51,77,37,31,78,57,1
79,60,55,41,19,90,12,9,82,56,0
13,80,31,18,56,64,67,67,51,74,1
64,43,93,40,1,88,8,22,96,31,0
89,57,64,80,71,82,47,16,67,32,1
50,4,24,18,62,87,64,74,62,76,1
62,6,12,4,67,34,38,61,70,35,0
33,25,38,11,84,11,49,97,18,58,0
30,61,34,37,17,13,48,49,69,57,0
15,18,90,17,0,50,59,8,95,29,0
16,31,76,66,77,67,55,51,83,33,0
11,37,89,62,17,13,78,70,87,33,0
47,15,18,36,62,65,90,85,52,48,0
2,73,6,26,82,83,6,84,19,45,0
85,96,37,16,8,12,89,64,58,36,0
34,19,81,2,44,8,27,26,36,99,0
83,36,26,64,25,60,12,57,72,70,0
45,71,52,96,51,23,78,38,22,53,0
20,34,72,55,60,67,72,11,89,6,0
70,33,39,4,32,59,94,70,17,61,0
42,1,82,37,33,67,27,29,59,63,0
27,52,39,23,43,26,68,37,93,16,0
30,90,2,11,58,38,93,14,85,8,0
78,38,46,91,87,38,80,62,54,70,0
12,69,91,8,88,26,23,40,66,10,1
94,76,5,82,89,62,24,63,24,6,0
12,3,2,51,54,43,10,76,8,26,0
24,32,29,54,98,69,42,60,35,51,1
55,32,44,70,1,64,14,25,12,64,0
27,74,4,31,88,27,24,34,34,20,0
19,27,59,40,75,71,97,58,13,25,0
14,96,75,84,21,88,24,85,16,84,0
81,17,61,92,18,88,88,21,79,47,1
52,40,64,48,30,97,40,81,10,27,1
88,47,22,84,74,28,80,41,8,88,1
53,87,34,35,35,63,92,98,56,99,0
63,77,74,82,39,99,10,94,15,66,0
18,41,68,7,85,19,58,65,70,99,0
32,55,64,76,48,21,73,73,13,21,1
55,58,82,40,42,55,34,30,28,70,0
15,79,76,91,86,98,53,44,37,63,0
52,77,29,40,68,65,69,47,93,43,1
26,52,0,30,24,31,35,72,25,17,1
25,69,46,4,72,54,31,1,93,61,0
7,37,38,69,30,66,19,9,83,5,1
95,65,88,13,74,92,37,61,98,5,0
19,27,36,7,35,28,75,11,88,25,1
5,90,88,70,67,97,55,98,37,64,0
32,2,85,42,54,18,95,90,91,23,1
71,63,7,62,30,65,87,99,44,8,1
47,21,62,1,34,88,32,99,80,97,0
84,53,7,62,78,59,44,89,31,58,1
4,36,34,95,45,72,26,21,30,82,0
49,92,70,28,25,98,9,92,6,27,1
14,72,12,95,26,96,48,39,84,37,0
16,28,11,34,25,58,28,47,93,71,0
51,7,99,25,37,73,75,71,54,24,1
13,10,67,88,82,5,44,44,40,24,1
55,2,89,95,15,77,98,67,86,3,0
35,33,99,28,77,38,0,31,9,68,1
14,2,36,97,46,43,69,26,92,75,1
6,48,49,49,99,21,60,19,23,29,1
55,63,38,15,61,12,62,17,88,48,0
8,64,8,19,43,41,65,81,85,37,1
29,62,80,28,89,71,37,54,14,77,1
13,69,79,32,7,57,52,78,42,82,0
22,51,40,91,63,23,46,71,72,29,0
29,65,12,80,90,70,8,20,89,4,0
44,90,96,7,69,77,77,80,63,88,0
86,24,65,40,19,13,23,2,93,79,1
44,35,73,38,94,55,55,98,72,51,1
43,40,29,88,6,49,33,45,53,43,1
3,49,86,99,92,0,46,53,98,91,1
21,52,47,61,73,4,22,22,16,61,0
69,93,43,77,37,79,98,72,21,78,1
51,82,40,83,57,58,24,52,39,77,0
7,85,42,24,23,72,92,44,88,95,1
74,35,88,89,87,89,85,84,48,41,1
49,57,14,80,97,49,46,54,34,67,1
42,71,21,5,40,93,14,10,43,56,1
61,5,13,30,56,41,21,36,97,13,0
52,82,0,12,29,74,0,77,98,70,1
90,93,16,4,61,59,25,16,88,21,0
2,4,76,55,75,96,27,20,91,41,0
72,0,89,94,46,99,24,93,75,89,1
67,5,84,11,86,75,14,16,42,34,1
14,69,72,51,13,91,89,23,10,63,0
33,63,32,89,2,97,14,86,74,3,1
54,66,49,87,2,42,25,86,60,69,1
93,41,22,46,98,20,68,12,12,82,1
24,6,10,12,34,78,3,45,11,35,0
71,75,61,47,93,87,51,39,80,37,0
96,97,37,1,62,96,24,99,69,99,0
7,89,19,37,90,6,73,75,13,27,0
76,82,69,3,54,62,1,77,30,42,0
47,25,16,95,39,29,83,74,65,88,0
45,86,87,33,17,35,4,21,46,31,0
94,14,58,87,8,89,2,29,43,2,1
38,6,14,99,55,31,13,39,73,62,1
37,56,23,72,37,28,23,75,85,6,0
36,87,10,63,72,1,34,97,15,52,0
88,46,21,56,45,25,8,46,99,42,1
85,49,59,84,57,25,16,44,22,95,0
73,28,83,3,7,76,5,22,80,76,1
75,20,96,41,64,21,88,24,45,56,1
88,82,3,18,2,16,67,90,18,6,1
46,99,89,51,16,33,39,50,91,6,0
44,92,38,98,52,98,52,81,66,17,1
77,28,40,1,88,37,11,97,31,27,1
15,23,71,59,33,3,87,91,97,68,1
85,72,73,78,80,28,78,50,86,88,1
47,65,30,55,22,88,95,79,31,75,0
65,75,73,49,26,97,78,77,81,16,1
35,37,58,82,81,44,60,10,14,48,0
49,32,7,4,47,45,14,80,8,81,1
54,51,9,51,53,38,53,42,37,93,0
29,81,26,83,28,63,41,8,17,46,0
88,46,4,4,95,3,78,44,99,29,0
59,52,57,67,33,31,78,57,56,66,1
97,66,21,14,94,72,78,43,62,91,1
9,34,68,2,71,45,70,38,70,12,0
83,24,38,89,11,75,11,25,9,20,1
66,74,56,72,94,50,27,68,46,99,1
24,51,93,79,52,39,42,96,87,69,1
23,99,5,11,33,39,63,22,0,93,0
76,38,27,94,67,66,41,66,74,41,0
88,4,1,24,82,16,55,67,80,15,1
15,63,38,21,96,82,68,86,22,55,0
53,58,69,38,99,29,4,78,30,95,1
42,72,5,95,15,15,53,39,55,1,0
98,30,97,45,16,40,6,56,43,29,1
93,46,96,88,81,72,29,40,11,16,1
8,80,82,7,54,89,13,82,11,41,0
7,28,51,66,62,3,58,51,14,19,0
43,51,26,5,73,63,74,57,7,38,0
11,50,61,39,32,51,48,75,48,45,1
97,24,23,40,33,90,0,5,1,80,1
93,13,76,2,68,58,53,25,46,20,1
81,75,69,45,17,7,68,54,27,50,0
44,37,17,26,91,5,67,32,74,21,0
82,6,85,81,23,25,62,59,22,9,1
58,51,66,98,72,4,11,80,37,64,1
33,62,67,81,36,28,8,60,2,65,0
72,77,99,64,79,14,13,87,8,21,1
11,84,33,86,44,39,75,0,25,49,0
50,89,72,38,86,30,22,72,22,98,1
93,79,63,91,0,62,74,76,40,11,1
79,91,44,28,44,49,11,10,56,17,1
85,49,74,27,84,75,9,5,34,17,0
82,81,26,26,74,11,5,40,78,45,0
35,50,34,77,85,49,21,66,12,32,0
41,18,50,99,50,70,13,80,85,47,1
78,13,85,83,32,51,17,17,12,3,1
27,92,51,40,25,50,50,30,62,10,0
14,71,33,47,14,3,25,29,74,70,0
99,47,69,48,34,84,24,88,86,48,1
58,89,99,21,96,17,87,38,88,79,1
10,48,25,25,72,50,0,53,27,74,0
24,16,56,10,19,47,67,25,2,60,1
49,38,5,69,54,35,9,19,96,25,1
47,33,13,55,3,87,56,88,49,69,0
64,33,66,9,66,14,31,65,5,37,1
93,24,31,91,69,91,42,15,77,24,1
35,21,99,42,70,82,47,12,45,50,1
19,97,24,44,29,39,55,66,52,95,0
67,68,97,76,23,40,79,50,45,30,0
5,35,22,30,56,54,36,9,23,73,1
29,96,29,53,3,52,59,1,77,1,1
2,38,57,61,67,51,84,76,86,60,1
18,78,22,6,30,23,47,96,63,32,1
31,75,6,89,79,96,85,82,60,89,1
74,59,45,40,78,84,20,51,8,21,0
13,60,74,85,21,57,1,93,44,40,0
8,19,55,46,40,31,3,12,63,16,0
33,9,83,94,14,23,51,28,82,17,0
21,85,38,61,42,69,35,29,38,16,0
94,19,35,40,84,26,56,27,62,91,1
88,48,42,2,54,71,72,67,16,23,1
74,47,59,47,33,77,29,27,62,21,0
60,34,37,77,27,75,79,12,28,1,0
22,35,47,10,71,11,0,13,29,53,0
49,92,63,34,31,9,59,66,83,77,1
64,35,27,82,0,5,80,49,84,81,0
46,76,5,83,33,25,17,11,44,25,0
13,1,69,90,52,15,33,54,64,43,0
96,68,51,1,90,7,48,26,84,14,0
11,89,7,22,99,8,80,83,76,59,1
76,7,87,78,2,4,67,21,8,91,1
88,79,39,70,13,80,85,10,93,28,0
89,77,45,73,22,15,70,38,51,50,0
0,60,15,56,63,93,5,86,33,88,1
92,81,7,63,69,47,77,9,87,28,1
70,79,17,99,31,82,84,8,39,81,1
47,55,89,74,2,87,99,42,89,73,0
79,64,57,32,3,27,33,4,52,15,1
4,77,94,13,51,78,87,71,70,35,0
72,29,99,4,51,20,6,5,1,93,1
59,15,66,99,88,80,49,37,54,32,1
55,54,67,47,46,94,13,40,72,16,0
50,65,10,8,59,25,20,62,65,54,1
34,47,58,2,74,85,95,26,32,43,0
70,18,41,78,89,92,80,62,5,56,1
35,90,36,1,75,34,92,68,70,92,1
73,13,87,92,10,60,86,87,34,57,1
93,72,31,64,27,78,78,2,72,51,0
9,45,49,66,75,49,48,98,62,72,1
98,16,59,92,35,50,6,24,44,0,1
39,2,29,94,6,20,32,86,9,21,1
49,16,7,31,96,72,3,13,76,16,1
28,55,58,37,12,28,92,58,21,62,0
14,62,45,70,47,63,86,87,36,90,0
32,5,22,2,94,90,10,74,72,79,1
38,6,75,0,43,80,41,10,65,76,0
57,55,6,47,23,92,69,73,91,89,0
99,2,95,47,81,40,16,76,29,76,1
50,6,76,71,21,97,24,94,66,76,0
98,27,87,15,78,22,30,2,20,57,1
6,16,81,1,64,68,6,99,85,49,0
56,80,98,92,94,13,9,71,5,69,1
44,24,83,46,58,27,1,79,96,37,0
18,94,65,87,12,49,24,16,24,72,0
52,16,21,29,79,40,89,93,14,36,1
40,66,74,57,51,18,34,26,10,3,0
82,33,48,36,33,98,50,93,12,1,0
27,35,1,33,54,47,21,9,54,97,1
40,64,87,14,94,61,68,23,84,42,0
75,7,13,0,85,38,93,37,93,22,1
42,46,36,13,76,88,44,19,11,12,1
6,92,7,33,34,99,39,37,27,79,1
29,8,93,71,24,67,22,45,72,50,0
15,98,1,16,36,66,65,3,94,80,1
79,87,14,69,83,64,46,5,33,91,1
56,79,99,28,53,33,93,91,17,0,1
38,74,81,43,46,41,51,6,24,61,0
1,88,26,34,33,68,29,26,72,76,0
99,20,51,81,44,53,98,3,78,32,1
82,33,36,39,62,42,32,15,66,76,1
6,24,63,22,56,62,14,76,76,86,1
47,91,6,89,62,91,66,25,82,3,1
95,77,67,26,79,5,4,97,26,84,0
67,90,74,47,31,75,70,2,39,2,0
15,35,38,32,28,71,14,97,50,40,0
86,20,97,71,98,45,17,22,34,39,1
29,87,5,48,15,29,87,19,40,55,1
93,99,55,63,12,9,16,76,65,0,0
32,12,89,85,86,44,58,5,11,59,0
14,52,89,2,54,74,85,5,61,42,0
77,66,39,99,29,83,12,37,97,95,1
94,9,66,50,57,17,2,92,65,37,1
12,58,37,32,15,36,21,21,88,15,0
3,99,54,94,93,9,29,13,36,23,0
31,41,46,95,57,50,49,91,61,78,0
96,63,8,16,98,9,46,87,15,47,1
75,48,55,9,76,34,95,95,31,2,1
25,61,93,31,33,43,60,50,4,14,0
5,49,65,37,17,82,9,4,48,80,0
43,85,82,43,59,16,7,2,84,6,0
34,90,95,72,56,19,88,65,1,59,0
0,91,41,95,16,90,28,17,30,76,0
42,58,32,37,49,11,82,64,32,34,0
4,14,27,41,85,81,7,57,35,39,0
81,5,99,69,9,45,98,64,29,46,1
47,94,59,72,12,77,27,46,14,24,0
94,17,29,28,43,6,62,22,92,4,1
58,30,96,89,23,96,90,93,72,72,1
65,13,17,66,6,71,3,67,81,83,0
74,26,86,4,64,4,36,99,61,22,1
65,6,35,21,99,82,95,46,52,54,1
96,22,67,0,35,15,36,41,78,65,1
85,81,65,50,94,78,72,8,93,43,0
34,92,63,32,56,92,25,77,90,51,1
2,44,59,93,73,84,19,26,53,88,0
5,60,4,52,72,66,55,96,73,39,0
1,63,74,50,26,58,16,58,48,86,0
55,3,29,54,50,85,79,85,56,37,1
57,29,67,54,54,15,78,81,27,95,0
46,79,48,3,62,38,30,44,29,44,0
99,35,51,42,65,97,28,22,36,5,0
96,3,29,56,66,19,65,11,8,72,1
54,37,78,62,80,62,31,24,63,20,1
63,63,24,28,23,44,59,0,93,87,1
65,3,85,98,38,30,56,64,86,96,1
8,15,4,14,59,62,69,8,64,65,0
43,35,40,94,32,91,87,15,65,78,0
52,61,81,5,44,58,83,81,79,21,0
39,36,92,96,76,13,14,47,76,51,1
31,70,25,56,72,91,72,33,81,70,0
81,99,37,83,46,46,31,17,86,6,0
42,83,31,86,99,4,2,90,74,50,0
85,44,0,88,28,62,60,76,17,35,1
94,96,62,53,51,98,99,63,69,68,0
53,7,53,88,38,90,63,50,60,1,1
93,24,44,91,77,14,63,20,16,50,1
81,7,65,40,92,70,87,17,50,65,1
59,19,0,46,80,34,28,24,19,5,1
8,70,90,40,48,43,53,2,0,86,0
2,98,33,6,30,50,45,34,0,32,0
86,9,61,54,47,59,87,76,96,63,1
57,15,15,86,82,76,23,22,70,70,1
26,69,98,92,77,92,7,97,83,65,1
96,36,47,44,67,45,17,16,12,63,0
60,26,47,18,37,31,49,40,74,0,1
67,47,73,42,27,15,64,65,24,42,0
35,24,12,36,83,13,63,29,2,35,0
6,58,2,56,9,99,2,81,71,17,0
84,31,63,5,45,2,55,34,9,17,1
43,14,84,42,51,93,46,74,15,0,1
31,19,15,21,30,40,80,58,92,34,1
98,21,84,81,56,92,59,22,84,83,1
49,96,33,44,75,84,55,91,16,28,0
45,79,37,14,96,38,71,3,48,54,0
41,84,28,35,45,17,52,76,40,39,1
45,70,3,1,47,6,28,18,13,3,0
91,28,52,77,19,30,75,99,87,16,1
29,8,20,60,74,31,97,32,57,92,0
32,41,69,56,63,17,55,9,69,33,0
2,36,84,10,74,28,45,13,17,28,1
93,98,90,46,48,86,63,55,9,80,0
3,5,97,80,46,8,67,73,12,24,0
7,89,93,13,15,80,93,65,29,12,0
34,42,25,89,94,31,85,45,29,65,1
66,15,61,46,58,27,33,6,52,9,0
67,98,47,35,23,66,36,69,12,94,0
99,76,2,32,47,43,36,30,90,63,0
17,98,42,43,69,80,22,84,60,81,1
24,49,12,81,68,58,94,46,4,1,0
33,85,35,47,44,51,32,65,86,65,1
19,98,50,43,22,95,57,34,92,60,1
83,18,28,92,51,8,26,49,61,24,1
94,7,89,86,37,60,88,35,53,48,1
4,38,54,21,41,21,87,76,43,36,0
14,14,21,11,88,99,47,9,73,13,1
75,78,60,37,74,52,58,91,89,6,0
37,97,26,62,92,38,0,28,50,11,0
13,89,87,91,79,28,62,4,17,57,0
25,15,48,90,20,54,83,72,90,86,0
44,60,85,14,23,74,9,4,19,39,1
18,12,54,69,79,33,2,18,41,96,1
23,41,29,49,96,16,51,62,0,30,1
13,61,41,69,50,9,40,87,60,77,1
13,4,69,58,43,98,51,34,10,64,1
15,11,16,70,19,48,97,37,73,36,0
89,65,66,82,30,2,59,2,72,24,0
20,98,73,49,35,57,82,87,78,37,1
53,6,34,9,92,47,44,15,80,34,1
70,74,45,7,2,86,38,31,24,89,0
74,7,92,35,50,50,63,66,50,30,1
51,72,48,95,1,42,78,26,75,58,0
25,91,83,75,5,37,21,42,45,3,0
81,49,26,57,72,71,0,27,82,50,0
23,77,85,22,6,81,12,80,76,81,1
21,85,58,77,75,6,36,72,26,8,0
0,20,79,49,76,10,87,41,42,7,1
57,52,30,0,59,26,12,63,95,97,0
34,57,64,69,5,17,38,47,50,8,1
86,36,65,53,99,61,3,51,57,42,0
58,16,52,92,40,19,7,23,89,15,0
94,59,40,40,39,15,89,23,68,96,0
87,70,67,5,89,40,76,30,34,4,0
39,82,34,37,11,75,61,79,73,57,0
27,71,65,55,74,72,77,49,29,1,0
42,58,65,7,37,67,61,82,96,72,0
43,18,7,60,43,11,40,17,1,41,1
26,51,29,49,96,92,31,37,58,41,1
