f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
16,30,44,41,62,1,59,7,50,2,0
99,48,61,0,26,11,73,45,85,88,0
28,46,48,24,93,27,43,2,29,26,0
77,40,68,2,86,82,62,24,20,83,0
38,15,64,72,19,68,0,30,88,85,1
99,46,43,80,89,10,31,35,71,17,1
17,1,61,94,38,84,43,50,27,76,0
62,6,94,24,95,94,28,57,17,31,0
43,12,74,44,56,22,45,22,62,24,0
9,60,84,97,25,95,46,49,92,42,1
6,42,41,61,7,46,80,62,9,68,0
85,11,19,70,77,0,10,84,6,49,1
16,56,67,60,45,47,72,48,63,34,0
40,3,92,98,87,88,18,46,99,52,1
85,0,15,77,55,79,22,84,63,54,1
63,76,27,9,13,36,52,64,75,69,1
80,95,17,1,87,48,74,46,90,24,0
44,47,91,4,78,10,84,5,15,91,1
90,32,29,82,33,6,80,57,27,57,1
0,71,86,2,45,39,73,65,30,64,0
62,61,51,66,74,31,67,58,52,36,0
6,57,18,93,46,59,52,59,21,87,0
67,80,6,50,52,70,30,61,70,47,0
1,8,75,18,42,39,89,14,42,68,1
69,34,16,22,2,2,65,34,28,63,0
41,45,63,53,79,94,36,45,40,54,1
93,99,52,78,12,64,49,8,90,44,1
97,0,46,35,91,39,51,31,60,91,1
60,16,97,8,54,63,17,53,5,20,1
36,57,39,86,0,76,27,61,31,11,0
96,35,49,82,24,57,42,42,64,53,1
86,67,75,18,25,28,24,49,20,64,1
5,49,5,98,0,21,39,38,42,4,1
82,73,19,0,20,30,33,42,30,44,0
76,97,22,31,18,76,27,70,17,11,1
52,30,49,42,25,33,88,50,44,24,1
20,91,34,70,99,19,94,65,43,36,0
20,1,94,5,76,11,1,41,87,60,0
79,31,43,16,40,33,16,53,65,7,1
33,89,51,90,88,14,64,94,83,0,0
17,51,73,62,36,65,38,79,37,65,0
54,99,21,91,14,80,23,83,54,24,1
30,87,74,22,1,81,4,97,60,50,0
22,83,52,21,67,93,33,12,39,41,0
79,76,40,24,5,99,79,80,91,83,0
36,2,94,9,14,92,39,55,71,85,1
24,90,51,61,16,7,96,22,76,63,0
11,45,48,0,74,71,46,50,97,86,0
98,5,83,93,33,14,69,53,24,84,1
4,25,11,37,69,77,61,31,9,24,0
31,13,6,8,60,9,7,28,55,5,1
4,57,4,63,59,79,79,22,91,38,0
1,28,40,29,23,69,30,75,2,20,1
85,25,69,88,99,35,88,49,54,75,1
13,66,26,53,64,73,5,2,48,33,0
82,99,85,26,86,70,55,73,54,40,1
19,45,1,36,22,86,98,78,17,70,1
46,20,14,0,62,37,10,11,5,19,1
24,64,25,13,99,47,52,85,21,94,0
47,32,98,49,5,14,14,89,72,21,1
59,64,58,20,73,39,86,83,34,23,0
83,45,32,14,83,46,38,18,57,97,0
91,32,91,89,89,73,30,45,99,54,1
91,14,3,21,12,98,78,73,19,11,1
48,70,32,40,70,78,32,11,88,91,0
36,75,59,26,64,84,10,68,41,59,0
66,32,16,76,82,35,8,90,51,63,0
74,72,75,37,49,3,9,91,33,22,0
14,31,18,19,75,74,23,12,19,23,1
16,68,81,85,88,57,39,10,73,91,0
67,91,61,7,18,32,78,70,9,14,0
6,3,40,37,28,20,81,33,11,95,0
38,48,52,13,27,79,85,60,85,52,0
8,92,39,20,50,8,17,0,2,24,0
39,90,43,99,72,14,43,46,38,33,1
80,62,41,57,12,62,92,18,6,41,0
65,99,88,70,43,99,61,70,34,59,0
26,21,86,80,43,24,54,49,24,88,0
88,52,31,80,36,94,59,70,97,43,0
17,30,43,96,72,13,72,10,66,66,1
49,69,0,42,66,15,73,64,2,51,1
40,87,39,79,19,61,43,33,79,75,1
56,79,63,41,45,42,45,67,90,73,1
8,10,96,52,80,57,54,6,13,70,0
45,92,85,35,57,89,16,82,54,22,1
57,27,7,85,22,92,26,24,31,41,1
65,90,60,44,80,11,47,3,10,88,0
80,87,64,1,77,59,88,80,96,14,1
96,14,35,40,76,98,87,82,94,11,1
27,25,60,93,30,60,66,41,12,26,0
60,25,73,24,91,58,10,76,11,14,0
26,21,26,29,81,66,44,45,97,26,1
85,68,32,50,58,16,78,86,49,35,0
18,22,25,74,90,56,46,56,34,22,0
13,41,20,78,20,36,13,47,7,27,1
81,22,16,46,19,16,22,19,83,63,1
29,43,71,45,78,6,12,37,22,58,1
47,64,80,38,33,24,60,86,24,65,1
68,32,82,40,28,51,19,73,79,22,0
1,85,62,74,10,33,48,61,68,36,0
97,41,71,66,68,27,55,0,59,57,1
58,19,34,19,0,28,47,62,53,4,1
12,12,5,90,72,32,20,45,4,51,0
59,55,59,19,39,76,89,3,86,86,1
96,53,25,41,86,2,89,61,11,65,0
93,14,31,78,84,90,61,80,56,61,1
78,13,80,98,38,16,29,35,19,32,1
69,88,44,2,89,56,68,65,32,14,0
35,12,85,63,45,64,25,57,20,76,1
24,22,54,75,68,42,6,13,25,68,0
4,24,20,93,41,87,46,93,89,94,0
84,16,29,2,3,6,75,57,46,73,1
74,68,26,18,34,40,7,88,9,90,1
95,32,26,28,16,71,99,52,83,18,1
33,74,11,85,48,69,88,20,48,58,0
44,21,94,15,80,92,62,68,82,39,0
75,24,37,84,12,96,37,21,96,15,1
50,80,39,19,83,51,21,90,98,2,1
40,22,28,68,33,50,41,84,19,20,1
36,57,53,37,72,93,78,6,1,25,0
70,53,27,31,63,60,74,22,48,37,0
11,86,11,60,89,46,76,38,2,59,0
87,51,86,47,16,76,9,11,84,19,0
26,12,93,27,54,72,97,59,93,23,0
90,10,50,19,44,75,37,85,62,34,1
33,0,74,56,1,57,94,26,98,82,0
15,59,95,39,73,22,56,15,26,65,1
84,63,23,75,94,78,85,39,22,24,0
0,53,42,2,64,18,64,7,17,93,1
51,58,46,98,70,9,1,60,51,68,1
72,86,31,43,92,80,75,40,92,3,0
0,82,92,57,68,53,76,89,14,5,1
40,81,58,59,53,63,70,20,21,46,1
51,27,34,34,8,14,24,8,49,69,0
18,87,75,26,89,32,63,43,7,66,0
26,68,77,83,83,69,21,26,51,88,1
56,32,51,12,84,69,33,98,26,95,0
47,20,15,10,77,69,20,92,23,20,1
86,37,70,99,17,23,52,78,55,15,1
43,68,3,94,54,14,55,39,51,85,0
13,57,82,17,84,94,97,23,17,33,0
42,90,8,27,15,33,96,92,0,93,1
92,10,21,8,66,97,18,72,22,75,1
37,82,11,64,46,28,4,41,12,76,0
76,1,15,59,17,41,2,93,55,56,1
56,70,55,78,76,92,95,25,55,46,1
70,36,66,20,46,64,22,72,94,0,0
12,4,4,56,32,38,44,56,43,99,0
67,53,99,90,60,25,1,13,7,66,1
11,13,90,89,65,84,47,64,92,52,1
54,74,37,72,4,6,76,36,16,1,0
56,74,72,43,30,25,46,61,98,14,0
40,16,36,0,90,23,78,44,13,84,1
32,33,11,43,70,92,19,80,31,1,0
20,41,47,87,34,15,17,56,59,73,0
97,21,57,78,21,59,8,89,50,93,1
66,10,53,47,57,45,32,69,67,0,0
26,24,31,50,42,28,72,40,21,52,0
15,48,20,50,54,8,31,70,4,35,0
22,11,30,9,31,64,33,18,95,26,1
25,53,89,74,36,14,59,62,47,46,0
74,50,67,30,12,29,10,62,97,31,0
16,45,81,8,23,7,39,18,87,9,1
43,7,35,95,11,60,3,62,33,40,1
66,4,21,36,40,91,4,51,81,75,1
39,42,81,46,86,96,62,91,5,64,0
88,22,50,75,35,12,74,56,99,2,1
50,29,80,81,30,6,92,2,98,72,0
53,32,45,9,43,85,27,61,84,25,1
45,77,47,87,30,17,9,72,6,3,0
82,71,7,99,26,79,38,70,13,82,1
34,98,14,20,5,43,66,61,41,54,1
22,72,21,26,68,73,91,80,28,79,1
71,14,26,32,21,78,68,62,97,54,1
59,25,40,14,4,80,70,23,1,64,0
16,70,79,39,88,4,36,52,57,32,1
68,27,19,90,85,0,31,51,33,80,1
52,87,92,32,48,14,46,93,24,67,1
36,47,76,10,48,41,84,82,29,2,0
77,69,1,6,92,16,30,29,9,42,1
35,11,79,77,97,91,77,82,36,43,0
98,98,99,55,8,32,15,92,58,27,1
9,55,30,54,57,97,4,27,10,45,0
8,19,83,95,3,11,93,7,75,7,0
53,46,88,55,77,75,92,18,93,37,0
45,21,76,98,78,80,7,55,30,82,1
53,27,20,83,84,56,19,1,37,17,0
72,43,49,33,0,74,90,0,28,12,1
0,61,15,5,83,51,38,33,48,61,1
33,5,1,19,90,27,1,85,56,44,1
24,82,50,40,31,64,35,25,31,86,1
95,43,69,99,77,18,66,74,69,1,1
80,14,16,36,28,45,7,98,16,34,1
22,76,69,79,70,7,61,7,26,69,1
66,6,10,56,25,41,63,66,52,14,0
38,94,40,0,59,51,33,94,30,73,0
77,18,64,41,53,3,80,90,57,54,1
5,65,37,75,97,31,8,44,47,6,0
48,64,84,64,63,38,79,50,36,1,1
38,34,24,64,32,65,4,0,93,58,0
41,44,45,27,20,80,27,45,82,43,0
82,44,75,34,42,18,98,87,53,34,0
51,94,94,70,76,12,71,10,9,14,0
41,55,56,78,13,83,79,17,61,5,1
35,73,72,64,14,26,19,84,46,56,0
20,94,52,78,28,73,58,87,47,94,1
19,13,50,21,7,42,62,25,40,66,1
16,13,77,9,92,95,71,85,62,43,1
92,17,52,32,13,98,51,99,98,11,1
86,22,7,72,53,53,86,96,25,61,1
94,81,31,4,67,0,53,85,44,9,0
58,64,95,17,87,93,4,93,57,86,0
51,15,36,16,79,22,38,11,27,38,1
98,36,84,99,0,59,57,9,82,56,1
62,25,50,91,26,37,5,93,2,36,1
69,62,73,60,18,21,41,35,93,57,0
20,26,32,48,18,61,15,56,77,42,1
41,26,26,34,69,31,17,44,48,19,0
11,53,68,54,96,91,75,99,55,56,0
79,7,69,2,51,52,52,50,96,88,1
30,75,69,2,27,62,30,14,54,12,0
6,4,78,32,21,98,80,62,90,57,1
30,59,13,34,68,40,37,92,5,21,0
85,55,88,32,89,29,19,26,9,21,0
98,16,19,25,83,85,12,62,97,14,1
85,34,80,90,62,48,52,50,58,9,0
85,58,25,30,30,26,27,12,9,38,0
35,95,35,57,60,16,2,37,13,78,1
75,7,15,4,99,15,90,9,80,71,1
27,62,39,28,8,35,55,42,6,72,1
9,57,77,57,90,43,29,93,20,2,1
7,62,68,14,30,34,35,5,28,42,0
72,23,7,10,55,34,96,93,77,30,1
42,98,46,48,84,99,88,7,12,15,1
75,34,56,78,88,31,54,18,16,35,1
80,80,45,88,17,32,58,15,33,63,1
60,72,96,50,44,9,33,52,83,15,0
50,52,4,34,40,50,81,43,49,30,0
31,60,33,56,66,16,75,34,53,96,0
61,62,11,74,30,88,18,79,82,92,0
53,33,24,16,97,83,46,45,2,58,0
19,96,65,26,66,77,4,99,24,20,0
23,94,73,87,51,7,21,8,71,22,0
31,47,64,19,30,59,34,52,5,12,1
67,63,38,82,25,94,66,61,67,75,0
23,50,42,70,57,92,80,78,66,25,1
89,17,53,81,78,71,23,59,74,57,1
26,6,16,97,58,0,90,69,62,81,0
50,33,27,33,36,60,83,67,57,0,0
60,37,85,56,15,64,29,15,77,19,1
45,39,18,14,90,66,1,56,82,74,0
21,8,28,19,53,6,22,22,10,67,1
50,0,37,90,2,31,1,27,74,66,0
35,92,96,51,51,91,69,91,77,1,0
71,41,6,57,70,7,74,90,89,70,0
28,74,31,92,96,87,79,62,87,58,0
84,57,10,0,48,94,93,30,41,45,0
59,76,72,24,18,25,38,37,85,64,0
44,74,99,74,94,67,88,48,46,88,1
21,79,71,66,7,34,93,25,9,94,1
89,61,2,31,63,29,50,31,62,56,0
96,54,41,89,84,41,6,9,38,5,1
74,21,37,30,88,76,65,75,43,74,1
69,73,49,24,25,98,51,27,21,31,1
18,28,31,70,27,12,35,52,54,29,0
27,97,96,55,47,23,51,73,59,18,0
70,90,72,99,56,94,69,44,89,5,1
67,64,2,85,70,41,5,15,70,58,0
35,42,11,28,6,39,85,50,71,92,1
51,84,18,73,77,54,90,94,99,55,0
92,33,47,17,37,58,33,46,88,83,0
68,5,77,97,55,91,54,80,13,11,1
41,69,79,29,23,67,70,64,2,90,1
55,27,57,15,17,15,46,87,45,28,1
94,78,87,61,43,22,13,17,18,58,0
4,99,90,42,19,1,98,19,57,20,0
74,31,39,28,28,44,96,44,81,5,1
71,6,0,99,69,14,24,5,12,82,1
91,50,68,59,53,55,43,86,58,15,1
22,99,8,6,21,18,59,82,92,57,1
97,32,91,53,20,37,91,83,95,14,1
51,75,56,93,7,98,92,78,95,42,1
46,60,35,8,14,67,36,58,71,33,1
74,35,91,97,96,95,72,94,52,56,1
56,11,24,9,71,83,95,71,95,78,1
25,97,29,85,52,51,56,60,21,80,1
70,44,10,67,63,63,28,97,29,38,0
2,75,4,95,26,94,20,19,60,37,0
80,76,16,90,99,40,25,97,71,29,0
93,17,89,2,9,42,38,92,73,21,1
71,42,71,80,60,59,82,3,47,15,1
50,84,89,93,87,4,94,40,69,14,0
8,24,2,21,99,36,72,74,56,45,0
61,48,31,74,0,89,5,34,66,18,0
39,7,35,31,83,86,56,88,64,99,1
13,72,41,20,7,8,52,8,31,30,0
11,77,81,16,15,40,86,20,39,3,0
25,56,25,65,88,93,18,27,74,58,0
12,17,51,3,86,62,41,21,86,30,0
40,79,75,10,60,11,38,97,41,34,0
35,73,40,70,0,42,43,56,13,27,0
94,41,98,23,2,33,94,73,89,47,1
47,42,57,41,17,98,23,44,69,14,1
83,40,86,23,16,60,43,31,95,88,0
40,24,69,62,52,41,89,27,89,64,0
30,53,85,62,36,53,47,31,23,80,1
55,88,86,17,88,10,49,74,4,22,0
33,39,55,16,36,10,35,4,92,93,0
92,40,21,6,34,87,58,89,89,97,1
27,81,97,81,57,2,20,75,93,51,0
34,37,67,55,85,89,37,6,15,49,0
33,42,94,91,29,30,51,48,65,63,0
62,86,23,70,1,38,72,78,96,16,0
45,73,52,68,24,33,70,13,70,50,1
73,95,3,97,75,19,82,81,61,75,0
51,20,5,63,95,7,72,74,9,83,0
45,64,0,90,28,0,93,78,33,26,1
90,45,87,26,52,78,13,33,24,15,0
30,28,73,47,94,60,25,47,48,53,0
91,94,54,31,70,27,92,28,1,26,0
30,89,63,42,63,61,32,44,69,82,1
35,71,59,41,97,86,3,38,41,50,0
54,41,91,14,28,82,35,60,26,73,1
42,49,43,23,77,65,32,4,62,36,1
56,12,6,5,57,3,62,26,65,17,0
25,1,10,32,80,94,92,84,9,68,0
94,94,11,85,29,38,83,86,51,31,0
8,81,13,36,98,32,58,98,90,69,0
54,83,59,46,29,33,52,92,76,18,0
36,37,18,57,74,94,21,21,24,29,0
73,40,23,10,37,55,61,87,82,81,0
85,41,2,23,46,27,56,45,25,74,0
31,29,54,85,39,21,56,62,9,87,0
89,41,79,91,43,44,71,43,97,63,0
81,52,63,95,56,87,82,35,24,24,1
78,57,84,21,59,35,35,79,85,90,1
79,17,35,78,10,21,34,8,44,28,1
5,66,28,44,65,45,75,36,68,91,1
3,27,94,61,96,8,47,43,96,1,0
91,55,83,69,18,19,49,21,48,56,1
60,19,76,60,93,98,26,70,30,96,0
55,9,56,41,44,85,64,80,4,28,1
46,16,42,51,52,96,43,63,22,3,1
7,78,98,24,92,89,1,1,8,90,1
7,10,76,82,90,45,94,12,0,45,0
34,57,99,51,9,6,36,51,98,47,1
96,40,26,47,36,17,35,28,98,9,0
29,50,93,62,70,40,55,77,75,44,0
1,8,78,52,69,8,97,21,50,1,1
53,0,14,79,16,58,50,77,24,5,1
91,47,32,60,95,16,96,84,93,67,0
64,26,9,96,71,70,28,72,35,99,0
41,54,12,78,67,38,37,59,53,43,1
11,39,53,47,9,46,16,96,68,66,0
1,53,78,55,27,2,51,36,38,6,1
61,70,38,55,67,55,27,14,73,57,0
87,42,47,82,79,11,47,15,40,53,0
13,71,30,96,86,4,76,56,44,82,0
78,13,52,72,82,8,20,22,60,61,1
78,68,6,61,66,29,9,75,60,73,0
75,43,30,81,46,78,83,15,26,55,0
8,54,71,65,15,16,82,58,42,87,1
19,88,38,21,45,88,57,39,99,81,0
61,35,97,26,71,24,69,15,56,54,0
14,50,9,38,18,28,42,21,83,74,1
89,68,77,38,44,62,44,52,38,58,1
69,74,38,61,25,17,49,30,89,66,0
22,50,41,3,42,11,44,88,90,66,0
65,95,60,28,33,59,47,91,82,46,1
71,1,90,39,83,7,30,54,0,68,1
23,64,97,73,20,7,92,39,53,69,0
96,98,30,10,64,78,1,84,40,76,0
85,66,84,77,99,68,60,26,21,94,1
11,21,63,9,44,10,89,81,50,51,1
46,42,52,82,72,42,78,14,93,2,0
1,33,78,97,81,3,32,70,18,42,1
67,2,99,52,39,18,14,63,12,40,1
72,21,88,58,44,36,53,55,19,34,1
32,34,24,13,55,4,32,65,9,43,0
89,26,0,25,17,75,90,95,70,44,1
55,30,90,48,19,20,42,83,52,83,1
90,94,4,14,52,63,93,55,11,93,0
44,45,3,76,16,69,6,53,80,88,0
69,86,5,64,38,41,5,40,93,34,0
13,72,37,25,97,87,22,34,35,60,0
6,33,38,51,89,14,95,86,97,70,0
49,28,9,31,90,80,44,53,59,92,0
50,81,72,95,47,73,4,97,86,19,0
6,9,1,18,75,50,69,65,5,61,1
81,2,42,0,88,97,78,52,64,68,1
28,10,32,27,8,77,13,85,14,55,0
27,49,93,13,30,99,75,56,67,18,0
81,7,33,47,46,40,39,48,18,91,1
7,61,86,46,36,96,16,9,17,76,0
42,20,55,85,0,0,83,95,28,62,0
2,82,35,9,25,85,83,66,95,1,1
69,9,23,81,39,96,32,28,19,68,1
82,3,1,89,42,88,71,29,74,85,1
74,57,45,59,27,21,72,91,56,44,1
91,55,73,14,35,97,70,84,41,27,0
91,0,73,59,79,29,24,77,88,56,1
11,12,24,25,86,33,26,90,25,52,0
52,63,66,44,51,28,77,57,34,18,0
86,25,67,75,84,54,34,67,67,28,1
96,84,67,15,74,87,15,63,54,4,0
55,76,6,97,68,6,11,18,96,0,0
47,43,96,17,48,4,70,84,58,32,0
45,13,29,77,37,78,58,91,85,26,1
47,28,89,75,99,13,4,85,95,3,0
2,80,34,63,52,29,2,8,76,32,0
88,68,61,39,14,63,38,69,70,43,1
65,30,51,64,77,64,45,71,49,20,0
89,78,40,79,66,38,51,94,59,25,1
98,66,61,86,94,20,37,9,34,93,0
80,19,71,61,46,0,28,37,68,77,1
64,73,84,41,50,10,70,88,22,77,1
34,86,59,98,85,82,53,44,65,40,1
66,59,66,51,8,2,22,72,95,0,0
39,54,73,86,36,16,35,25,67,48,0
35,35,54,18,69,52,54,88,91,98,1
59,2,93,56,79,40,91,18,6,77,0
74,34,21,88,10,40,62,22,85,83,1
59,0,98,39,66,88,48,59,75,15,1
67,76,89,61,58,87,44,10,57,27,0
70,71,49,52,91,54,2,39,98,27,1
36,4,39,12,74,1,1,54,17,28,0
16,59,79,17,5,85,99,26,18,8,0
41,36,98,8,28,84,82,81,65,66,1
76,67,98,39,3,22,1,34,69,3,1
25,68,63,80,32,15,61,92,51,79,1
25,31,3,68,5,20,27,22,90,61,1
4,84,4,21,69,32,63,79,5,7,0
21,54,53,22,85,1,59,45,91,74,0
86,1,96,56,64,82,18,68,66,94,1
45,98,49,86,22,52,5,79,18,35,1
34,57,97,47,96,48,86,61,45,99,0
39,99,20,1,5,54,74,47,61,99,0
30,93,83,77,53,49,98,3,57,20,0
89,49,53,67,22,11,87,92,93,31,0
67,24,56,36,88,83,84,88,50,70,1
94,77,66,81,90,4,52,64,88,83,0
12,52,10,67,41,41,54,55,83,34,0
14,2,92,89,59,4,8,25,54,48,1
51,36,13,91,65,45,96,28,6,46,0
94,16,56,37,65,68,57,40,28,81,1
94,69,64,39,39,65,74,53,6,10,1
47,97,20,10,38,69,28,11,17,69,0
83,42,68,18,83,86,94,86,56,42,1
19,28,85,2,79,10,5,62,70,1,1
20,52,88,9,64,90,42,80,5,80,1
33,9,37,83,36,71,30,19,90,82,0
83,85,25,55,69,53,33,86,75,47,0
7,17,69,8,31,7,21,23,7,88,1
58,48,18,95,47,82,19,11,57,86,0
90,76,66,39,80,19,11,32,58,87,1
82,34,88,74,98,69,96,70,61,83,0
10,90,20,23,6,94,45,57,45,65,0
43,7,17,42,28,59,45,64,26,13,0
18,42,58,20,84,65,60,99,50,63,0
36,40,55,64,12,32,44,96,11,64,0
64,25,4,97,84,16,62,20,1,6,0
18,56,65,5,14,51,47,11,62,17,0
25,38,87,91,98,73,55,13,83,19,0
95,96,50,40,5,45,21,60,28,14,1
53,52,45,26,34,12,53,28,66,57,0
52,98,47,45,59,63,16,24,24,2,0
5,91,70,34,82,33,40,66,70,16,1
50,57,96,40,7,60,15,15,97,96,0
0,36,57,97,67,89,22,78,72,70,1
86,50,17,96,10,33,41,79,25,22,0
34,92,60,22,2,53,57,78,16,11,0
63,98,46,21,4,0,37,19,11,52,0
25,2,1,95,77,92,35,32,4,54,1
71,46,70,13,1,79,20,19,20,48,1
79,32,14,6,59,89,17,52,19,39,1
88,12,54,17,59,24,14,45,63,73,1
2,31,26,31,56,59,89,40,83,40,0
66,79,81,48,29,61,79,26,70,57,1
71,90,55,90,63,72,45,95,34,11,0
39,14,2,87,99,20,70,79,30,31,0
4,67,35,34,58,27,31,0,22,69,1
81,35,45,1,58,70,91,54,46,11,0
30,52,83,85,76,80,2,77,31,34,0
77,43,24,22,82,3,64,13,44,67,0
43,66,54,62,54,39,73,29,37,87,0
96,89,23,63,63,60,2,58,54,55,0
98,14,73,40,84,79,10,25,56,64,1
94,76,26,76,28,56,26,42,20,83,0
79,87,91,29,15,85,5,40,84,36,1
38,43,52,21,24,2,14,43,1,42,0
81,50,99,15,13,33,86,34,57,26,1
45,22,71,32,90,5,0,23,9,13,1
76,71,97,29,86,4,36,0,21,4,1
9,50,62,20,50,43,34,28,79,56,0
52,95,0,53,68,92,70,48,0,12,1
8,27,11,28,28,73,29,47,78,14,1
63,71,55,97,10,38,31,61,62,30,0
45,97,30,66,44,68,79,68,12,85,0
25,84,26,74,23,59,97,33,70,71,0
16,45,24,57,38,89,13,83,9,34,0
5,30,95,63,13,94,83,94,55,83,0
99,6,46,83,88,11,3,4,42,82,1
73,47,17,50,35,1,57,31,48,1,0
47,32,28,40,6,26,28,79,91,64,1
98,30,31,25,1,68,69,60,95,21,1
63,25,37,58,20,23,24,37,84,7,1
53,96,66,38,59,65,7,69,21,74,1
41,5,42,20,15,73,22,46,62,73,1
66,53,52,41,78,65,29,78,37,83,0
97,50,28,30,35,92,26,95,94,74,1
7,65,8,60,27,32,2,8,48,72,1
41,47,80,66,66,45,30,93,56,50,0
18,85,76,35,89,23,24,99,54,18,0
80,86,10,96,73,83,96,99,32,7,0
7,11,40,86,3,70,66,91,98,65,0
56,39,99,80,32,85,29,51,89,16,1
47,37,13,84,6,81,80,25,81,21,0
50,41,74,76,19,34,0,52,19,73,0
31,20,49,29,33,35,98,38,64,28,1
64,70,17,70,47,53,16,94,57,34,0
19,66,27,7,47,0,64,99,6,68,0
66,50,78,26,1,69,74,32,11,1,1
71,69,90,87,28,18,66,67,29,85,0
75,66,7,69,52,22,0,70,33,87,1
68,30,99,78,69,46,70,5,67,40,1
13,79,29,12,36,18,61,17,28,99,1
43,87,93,33,14,78,99,31,24,30,0
25,0,99,45,92,81,52,70,74,41,1
45,55,84,92,66,60,31,25,93,89,1
23,29,61,51,24,69,75,58,48,89,0
61,3,99,6,78,50,42,53,41,83,1
86,25,55,26,65,41,20,94,40,38,1
35,48,50,39,38,91,62,77,63,86,1
25,29,49,46,72,81,27,11,96,22,1
5,28,45,24,79,29,93,17,44,88,0
77,2,33,68,75,61,48,15,34,51,1
96,68,9,38,46,56,97,66,40,93,1
82,0,77,70,47,65,86,3,69,63,1
49,11,96,96,89,68,60,86,6,98,0
17,43,7,25,29,63,69,63,87,87,1
67,85,82,80,22,59,34,71,12,58,0
44,41,83,86,13,79,27,41,57,25,0
99,7,6,44,18,75,29,43,74,87,1
26,88,80,17,80,2,8,77,30,24,0
55,57,52,30,10,49,40,17,99,59,0
6,44,61,8,98,93,60,10,47,5,1
58,92,7,4,19,42,34,22,15,96,1
18,24,63,31,29,26,22,53,45,28,1
28,59,92,62,14,0,80,60,80,88,1
79,51,26,12,84,54,36,35,7,67,0
39,27,96,80,84,33,72,47,20,70,0
50,11,53,72,4,1,19,3,86,55,0
27,56,69,4,40,48,56,26,0,57,0
36,90,62,95,84,52,47,59,20,93,0
18,30,71,48,35,88,13,8,31,2,1
3,54,94,34,50,36,72,68,59,20,0
31,48,7,75,12,12,4,62,13,97,1
56,51,43,25,41,49,8,34,22,8,1
79,95,96,11,80,71,70,13,91,13,0
37,59,60,15,31,47,75,11,43,15,0
72,41,51,5,53,34,84,41,15,96,0
97,56,90,92,62,84,62,56,66,72,0
13,55,68,72,98,87,53,53,62,78,0
17,21,57,17,33,56,73,49,80,61,1
3,11,98,74,64,7,17,61,76,71,1
24,92,88,45,12,15,92,59,7,67,0
90,88,29,91,90,27,43,95,87,0,1
38,87,49,2,25,86,52,27,64,90,1
32,96,6,93,91,87,86,83,14,19,0
21,13,24,14,56,31,63,24,98,32,0
47,39,11,98,38,88,9,68,68,0,1
61,36,67,87,75,56,6,72,5,89,0
8,1,97,9,57,58,54,10,52,84,1
18,12,94,87,25,88,25,17,21,62,0
8,26,1,59,39,21,10,6,93,88,1
74,81,81,33,99,41,23,70,60,30,0
46,25,99,14,32,49,99,9,0,77,1
51,85,17,44,88,22,85,86,4,86,0
74,71,6,8,50,93,41,96,48,39,1
94,7,40,42,70,44,99,0,32,19,1
69,45,50,94,62,63,67,48,40,28,1
90,58,77,82,74,84,60,88,43,77,1
48,87,22,24,75,86,3,44,62,99,1
77,52,0,24,10,74,39,1,31,83,1
36,92,35,74,24,90,96,29,55,20,1
8,29,80,82,26,75,58,93,57,82,0
69,44,79,34,66,57,84,41,76,11,0
94,94,97,24,11,92,48,12,32,52,0
55,59,7,20,14,16,85,43,51,6,1
38,92,74,23,32,22,61,54,98,62,0
31,72,59,72,1,66,9,56,35,21,0
90,87,52,96,45,78,31,61,99,30,0
10,62,90,1,15,58,95,79,85,47,0
46,72,23,52,95,46,38,18,6,27,0
13,46,15,98,6,23,87,59,68,15,1
68,49,10,79,5,33,9,78,73,23,1
92,90,30,36,13,95,15,55,73,98,0
32,74,60,81,71,57,69,86,44,85,0
1,32,82,92,6,44,20,55,76,61,0
56,88,63,61,67,33,86,74,96,63,1
63,66,58,60,95,98,29,10,15,65,0
83,73,21,14,66,30,44,55,63,48,1
37,57,66,21,91,57,91,35,95,54,0
91,13,97,57,57,22,71,98,95,67,1
89,10,39,75,54,51,45,97,53,38,1
35,69,24,71,50,36,5,87,6,2,0
54,9,46,12,79,56,12,82,63,50,0
18,6,52,21,76,3,5,54,4,23,0
81,3,90,47,12,71,74,41,30,44,1
31,35,56,8,61,24,60,52,79,67,1
74,15,96,47,36,78,23,15,15,1,1
66,35,99,38,36,10,27,26,93,22,1
49,8,21,79,81,17,76,31,9,67,1
95,18,91,30,51,65,25,52,99,86,1
87,75,96,71,58,2,24,52,67,33,0
35,46,71,82,50,0,64,59,76,68,1
82,56,96,79,92,62,91,87,4,88,1
58,95,27,72,12,7,76,17,7,81,0
60,8,53,96,29,78,78,61,5,44,0
11,10,70,35,98,12,58,90,28,22,1
7,84,48,33,4,41,28,88,41,46,0
83,67,83,1,84,57,86,38,86,42,0
66,85,39,30,90,48,30,42,72,87,0
40,48,1,96,59,97,31,52,28,8,1
40,26,42,36,21,31,45,39,87,68,1
17,27,22,2,92,13,20,85,35,92,1
97,73,95,49,48,65,95,44,6,78,1
65,63,3,33,24,4,71,55,48,8,0
38,36,42,42,8,18,13,43,20,64,1
89,60,37,85,43,70,4,18,35,3,0
11,77,6,63,53,37,56,74,86,83,0
44,50,10,13,84,67,71,21,56,74,0
81,93,11,86,69,67,81,1,86,88,0
83,81,88,98,7,78,7,50,97,14,1
